slice_file_name,fsID,start,end,salience,fold,classID,class
63095-4-0-1.wav,63095,10.49,14.49,1,3,4,drilling
63095-4-0-10.wav,63095,14.99,18.99,1,3,4,drilling
63095-4-0-14.wav,63095,16.99,20.99,1,3,4,drilling
63095-4-0-16.wav,63095,17.99,21.99,1,3,4,drilling
63095-4-0-20.wav,63095,19.99,23.99,1,3,4,drilling
63095-4-0-21.wav,63095,20.49,24.49,1,3,4,drilling
63095-4-0-26.wav,63095,22.99,26.99,1,3,4,drilling
63095-4-0-28.wav,63095,23.99,27.99,1,3,4,drilling
63095-4-0-29.wav,63095,24.49,28.49,1,3,4,drilling
63095-4-0-4.wav,63095,11.99,15.99,1,3,4,drilling
63095-4-0-6.wav,63095,12.99,16.99,1,3,4,drilling
63095-4-0-8.wav,63095,13.99,17.99,1,3,4,drilling
63095-4-1-10.wav,63095,84.85,88.85,1,3,4,drilling
63095-4-1-18.wav,63095,88.85,92.85,1,3,4,drilling
63095-4-1-19.wav,63095,89.35,93.35,1,3,4,drilling
63095-4-1-20.wav,63095,89.85,93.85,1,3,4,drilling
63095-4-1-23.wav,63095,91.35,95.35,1,3,4,drilling
63095-4-1-27.wav,63095,93.35,97.35,1,3,4,drilling
63095-4-1-33.wav,63095,96.35,100.35,1,3,4,drilling
63095-4-1-4.wav,63095,81.85,85.85,1,3,4,drilling
63095-4-1-6.wav,63095,82.85,86.85,1,3,4,drilling
63095-4-1-7.wav,63095,83.35,87.35,1,3,4,drilling
63261-3-0-0.wav,63261,0,4,1,2,3,dog_bark
63261-3-0-1.wav,63261,0.5,4.5,1,2,3,dog_bark
63292-3-0-0.wav,63292,0,4,1,3,3,dog_bark
63292-3-0-1.wav,63292,0.5,4.5,1,3,3,dog_bark
63724-0-0-0.wav,63724,0,4,2,6,0,air_conditioner
63724-0-0-1.wav,63724,0.5,4.5,2,6,0,air_conditioner
63724-0-0-10.wav,63724,5,9,2,6,0,air_conditioner
63724-0-0-11.wav,63724,5.5,9.5,2,6,0,air_conditioner
63724-0-0-12.wav,63724,6,10,2,6,0,air_conditioner
63724-0-0-13.wav,63724,6.5,10.5,2,6,0,air_conditioner
63724-0-0-14.wav,63724,7,11,2,6,0,air_conditioner
63724-0-0-15.wav,63724,7.5,11.5,2,6,0,air_conditioner
63724-0-0-16.wav,63724,8,12,2,6,0,air_conditioner
63724-0-0-2.wav,63724,1,5,2,6,0,air_conditioner
63724-0-0-3.wav,63724,1.5,5.5,2,6,0,air_conditioner
63724-0-0-4.wav,63724,2,6,2,6,0,air_conditioner
63724-0-0-5.wav,63724,2.5,6.5,2,6,0,air_conditioner
63724-0-0-6.wav,63724,3,7,2,6,0,air_conditioner
63724-0-0-7.wav,63724,3.5,7.5,2,6,0,air_conditioner
63724-0-0-8.wav,63724,4,8,2,6,0,air_conditioner
63724-0-0-9.wav,63724,4.5,8.5,2,6,0,air_conditioner
63932-3-0-1.wav,63932,0.5,4.5,1,4,3,dog_bark
63932-3-0-2.wav,63932,1,5,1,4,3,dog_bark
63932-3-1-0.wav,63932,36.73,40.73,1,4,3,dog_bark
63932-3-1-1.wav,63932,37.23,41.23,1,4,3,dog_bark
64346-6-0-0.wav,64346,0.08,1.58,1,6,6,gun_shot
6508-9-0-1.wav,6508,0.5,4.5,2,5,9,street_music
6508-9-0-2.wav,6508,1,5,2,5,9,street_music
6508-9-0-3.wav,6508,1.5,5.5,2,5,9,street_music
6508-9-0-4.wav,6508,2,6,2,5,9,street_music
6508-9-0-6.wav,6508,3,7,2,5,9,street_music
6508-9-1-0.wav,6508,26.08,30.08,2,5,9,street_music
65381-3-0-3.wav,65381,2.36,6.36,1,5,3,dog_bark
65381-3-0-6.wav,65381,3.86,7.86,1,5,3,dog_bark
65381-3-0-7.wav,65381,4.36,8.36,1,5,3,dog_bark
65472-1-0-0.wav,65472,86.36,87.24,2,5,1,car_horn
65745-3-0-21.wav,65745,10.5,14.5,2,7,3,dog_bark
65745-3-0-49.wav,65745,24.5,28.5,2,7,3,dog_bark
65745-3-0-61.wav,65745,30.5,34.5,2,7,3,dog_bark
65745-3-0-88.wav,65745,44,48,2,7,3,dog_bark
65749-3-1-12.wav,65749,81.45,85.45,2,1,3,dog_bark
65749-3-1-14.wav,65749,82.45,86.45,2,1,3,dog_bark
65749-3-1-24.wav,65749,87.45,91.45,2,1,3,dog_bark
65749-3-1-9.wav,65749,79.95,83.95,2,1,3,dog_bark
65750-3-0-5.wav,65750,252.96,256.96,2,3,3,dog_bark
65750-3-3-48.wav,65750,337.03,341.03,2,3,3,dog_bark
65750-3-3-68.wav,65750,347.03,351.03,2,3,3,dog_bark
65750-3-3-74.wav,65750,350.03,354.03,2,3,3,dog_bark
66000-9-0-0.wav,66000,0,4,2,6,9,street_music
66000-9-0-1.wav,66000,0.5,4.5,2,6,9,street_music
66000-9-0-2.wav,66000,1,5,2,6,9,street_music
66000-9-0-3.wav,66000,1.5,5.5,2,6,9,street_music
66000-9-0-6.wav,66000,3,7,2,6,9,street_music
66000-9-0-8.wav,66000,4,8,2,6,9,street_music
66115-1-0-0.wav,66115,16.71,20.71,2,10,1,car_horn
66115-1-0-1.wav,66115,17.21,21.21,2,10,1,car_horn
66324-9-0-19.wav,66324,9.5,13.5,2,8,9,street_music
66324-9-0-30.wav,66324,15,19,2,8,9,street_music
66324-9-0-4.wav,66324,2,6,2,8,9,street_music
66324-9-0-42.wav,66324,21,25,2,8,9,street_music
66324-9-0-53.wav,66324,26.5,30.5,2,8,9,street_music
66324-9-0-54.wav,66324,27,31,2,8,9,street_music
66587-3-0-0.wav,66587,1.84,2.35,1,5,3,dog_bark
66587-3-1-0.wav,66587,3.08,3.43,1,5,3,dog_bark
66587-3-2-0.wav,66587,4.53,5.05,1,5,3,dog_bark
66587-3-3-0.wav,66587,7.81,8.3,1,5,3,dog_bark
66599-9-0-11.wav,66599,28.48,32.48,2,8,9,street_music
66599-9-0-17.wav,66599,31.48,35.48,2,8,9,street_music
66599-9-1-11.wav,66599,126.66,130.66,2,8,9,street_music
66599-9-1-21.wav,66599,131.66,135.66,2,8,9,street_music
66599-9-1-23.wav,66599,132.66,136.66,2,8,9,street_music
66599-9-1-4.wav,66599,123.16,127.16,2,8,9,street_music
66601-8-0-0.wav,66601,71.06,75.06,2,9,8,siren
66601-8-0-1.wav,66601,71.56,75.56,2,9,8,siren
66601-8-0-2.wav,66601,72.06,76.06,2,9,8,siren
66601-8-0-3.wav,66601,72.56,76.56,2,9,8,siren
66601-8-0-4.wav,66601,73.06,77.06,2,9,8,siren
66601-8-0-5.wav,66601,73.56,77.56,2,9,8,siren
66619-2-0-0.wav,66619,18,22,2,7,2,children_playing
66619-2-0-1.wav,66619,18.5,22.5,2,7,2,children_playing
66619-2-0-11.wav,66619,23.5,27.5,2,7,2,children_playing
66619-2-0-18.wav,66619,27,31,2,7,2,children_playing
66619-2-0-22.wav,66619,29,33,2,7,2,children_playing
66619-2-0-5.wav,66619,20.5,24.5,2,7,2,children_playing
66619-2-0-6.wav,66619,21,25,2,7,2,children_playing
66619-2-0-7.wav,66619,21.5,25.5,2,7,2,children_playing
66622-4-0-0.wav,66622,0,4,1,3,4,drilling
66622-4-0-1.wav,66622,0.5,4.5,1,3,4,drilling
66622-4-0-2.wav,66622,1,5,1,3,4,drilling
66622-4-0-3.wav,66622,1.5,5.5,1,3,4,drilling
66622-4-0-4.wav,66622,2,6,1,3,4,drilling
66622-4-0-5.wav,66622,2.5,6.5,1,3,4,drilling
66622-4-0-6.wav,66622,3,7,1,3,4,drilling
66622-4-0-7.wav,66622,3.5,7.5,1,3,4,drilling
66622-4-0-8.wav,66622,4,8,1,3,4,drilling
66623-4-0-0.wav,66623,0,4,1,6,4,drilling
66623-4-0-1.wav,66623,0.5,4.5,1,6,4,drilling
66623-4-0-2.wav,66623,1,5,1,6,4,drilling
66623-4-0-3.wav,66623,1.5,5.5,1,6,4,drilling
66623-4-0-4.wav,66623,2,6,1,6,4,drilling
66623-4-0-5.wav,66623,2.5,6.5,1,6,4,drilling
66623-4-0-6.wav,66623,3,7,1,6,4,drilling
66996-8-1-0.wav,66996,26.12,30.12,2,2,8,siren
66996-8-3-0.wav,66996,35.62,39.62,2,2,8,siren
67049-3-0-0.wav,67049,0.07,4.07,1,7,3,dog_bark
67049-3-0-1.wav,67049,0.57,4.57,1,7,3,dog_bark
67049-3-0-2.wav,67049,1.07,5.07,1,7,3,dog_bark
68080-7-0-0.wav,68080,0,4,1,8,7,jackhammer
68080-7-0-1.wav,68080,0.5,4.5,1,8,7,jackhammer
68080-7-0-2.wav,68080,1,5,1,8,7,jackhammer
68080-7-0-3.wav,68080,1.5,5.5,1,8,7,jackhammer
68080-7-0-4.wav,68080,2,6,1,8,7,jackhammer
68080-7-0-5.wav,68080,2.5,6.5,1,8,7,jackhammer
68080-7-0-6.wav,68080,3,7,1,8,7,jackhammer
68080-7-0-7.wav,68080,3.5,7.5,1,8,7,jackhammer
68080-7-0-8.wav,68080,4,8,1,8,7,jackhammer
68080-7-0-9.wav,68080,4.5,8.5,1,8,7,jackhammer
68389-3-0-0.wav,68389,1.78,3.37,1,4,3,dog_bark
68389-3-1-0.wav,68389,5.36,5.96,1,4,3,dog_bark
68389-3-2-0.wav,68389,7.82,9.23,1,4,3,dog_bark
68657-1-0-0.wav,68657,0.1,0.85,2,6,1,car_horn
6902-2-0-12.wav,6902,6,10,1,7,2,children_playing
6902-2-0-18.wav,6902,9,13,1,7,2,children_playing
6902-2-0-26.wav,6902,13,17,1,7,2,children_playing
6902-2-0-4.wav,6902,2,6,1,7,2,children_playing
6902-2-0-5.wav,6902,2.5,6.5,1,7,2,children_playing
6902-2-0-7.wav,6902,3.5,7.5,1,7,2,children_playing
6902-2-0-9.wav,6902,4.5,8.5,1,7,2,children_playing
69304-9-0-0.wav,69304,0,4,2,1,9,street_music
69304-9-0-12.wav,69304,6,10,2,1,9,street_music
69304-9-0-14.wav,69304,7,11,2,1,9,street_music
69304-9-0-15.wav,69304,7.5,11.5,2,1,9,street_music
69304-9-0-6.wav,69304,3,7,2,1,9,street_music
69304-9-0-7.wav,69304,3.5,7.5,2,1,9,street_music
69598-4-0-0.wav,69598,5.6,8.04,1,3,4,drilling
69598-4-1-0.wav,69598,11.54,15.49,2,3,4,drilling
69598-4-2-0.wav,69598,19.92,23.92,2,3,4,drilling
69598-4-2-1.wav,69598,20.42,24.42,2,3,4,drilling
69598-4-3-0.wav,69598,29.08,33.08,2,3,4,drilling
69598-4-4-0.wav,69598,34.78,36.38,2,3,4,drilling
69598-4-5-0.wav,69598,37.11,39.65,1,3,4,drilling
69598-4-6-0.wav,69598,50.56,54.56,1,3,4,drilling
69598-4-6-1.wav,69598,51.06,55.06,1,3,4,drilling
69598-4-7-0.wav,69598,60.2,64.2,1,3,4,drilling
69598-4-8-0.wav,69598,73.94,76.08,1,3,4,drilling
69598-4-9-0.wav,69598,80.32,83.92,1,3,4,drilling
69661-3-0-14.wav,69661,7,11,1,10,3,dog_bark
69661-3-0-23.wav,69661,11.5,15.5,1,10,3,dog_bark
69661-3-0-29.wav,69661,14.5,18.5,1,10,3,dog_bark
69777-3-0-0.wav,69777,0,4,2,9,3,dog_bark
69777-3-0-1.wav,69777,0.5,4.5,2,9,3,dog_bark
69777-3-0-2.wav,69777,1,5,2,9,3,dog_bark
6984-1-0-0.wav,6984,6.01,6.44,2,8,1,car_horn
6988-5-0-0.wav,6988,0,4,1,3,5,engine_idling
6988-5-0-1.wav,6988,0.5,4.5,1,3,5,engine_idling
6988-5-0-2.wav,6988,1,5,1,3,5,engine_idling
6988-5-0-3.wav,6988,1.5,5.5,1,3,5,engine_idling
6988-5-0-4.wav,6988,2,6,1,3,5,engine_idling
6988-5-0-5.wav,6988,2.5,6.5,1,3,5,engine_idling
69883-3-0-20.wav,69883,11.68,15.68,2,2,3,dog_bark
69883-3-0-5.wav,69883,4.18,8.18,2,2,3,dog_bark
69883-3-0-9.wav,69883,6.18,10.18,2,2,3,dog_bark
69962-2-0-11.wav,69962,5.5,9.5,1,6,2,children_playing
69962-2-0-15.wav,69962,7.5,11.5,1,6,2,children_playing
69962-2-0-16.wav,69962,8,12,1,6,2,children_playing
69962-2-0-17.wav,69962,8.5,12.5,1,6,2,children_playing
69962-2-0-2.wav,69962,1,5,1,6,2,children_playing
69962-2-0-20.wav,69962,10,14,1,6,2,children_playing
69962-2-0-22.wav,69962,11,15,1,6,2,children_playing
69962-2-0-25.wav,69962,12.5,16.5,1,6,2,children_playing
70098-3-0-0.wav,70098,0.13,2.27,1,9,3,dog_bark
70098-3-1-0.wav,70098,4.07,6.63,1,9,3,dog_bark
70098-3-2-0.wav,70098,8.23,10.47,1,9,3,dog_bark
70098-3-3-0.wav,70098,13.37,14.46,1,9,3,dog_bark
70168-3-1-11.wav,70168,23.13,27.13,2,8,3,dog_bark
70168-3-1-13.wav,70168,24.13,28.13,2,8,3,dog_bark
70168-3-1-20.wav,70168,27.63,31.63,2,8,3,dog_bark
70168-3-1-24.wav,70168,29.63,33.63,2,8,3,dog_bark
7060-6-0-0.wav,7060,0.96,2.41,1,7,6,gun_shot
7060-6-1-0.wav,7060,3.49,5.04,1,7,6,gun_shot
7060-6-2-0.wav,7060,5.87,7.47,1,7,6,gun_shot
7061-6-0-0.wav,7061,0.98,3.23,1,1,6,gun_shot
7062-6-0-0.wav,7062,0.98,2.35,1,10,6,gun_shot
7063-6-0-0.wav,7063,0.97,2.74,1,9,6,gun_shot
7064-6-0-0.wav,7064,0.95,2.36,1,4,6,gun_shot
7064-6-1-0.wav,7064,2.36,3.59,1,4,6,gun_shot
7064-6-2-0.wav,7064,3.59,4.76,1,4,6,gun_shot
7064-6-3-0.wav,7064,4.76,5.95,1,4,6,gun_shot
7064-6-4-0.wav,7064,5.95,7.28,1,4,6,gun_shot
7064-6-5-0.wav,7064,8.18,10.13,1,4,6,gun_shot
7065-6-0-0.wav,7065,0.98,4,1,8,6,gun_shot
7066-6-0-0.wav,7066,0.97,1.79,1,5,6,gun_shot
7066-6-1-0.wav,7066,1.79,4.96,1,5,6,gun_shot
7067-6-0-0.wav,7067,0.97,3.7,1,7,6,gun_shot
7068-6-0-0.wav,7068,0.97,3.16,1,8,6,gun_shot
70740-8-0-0.wav,70740,0.9,1.88,2,6,8,siren
71079-4-0-0.wav,71079,0.33,1.54,1,6,4,drilling
71079-4-1-0.wav,71079,2.73,3.26,1,6,4,drilling
71080-4-0-0.wav,71080,1.2,2.63,1,2,4,drilling
71080-4-1-0.wav,71080,3.15,4.14,1,2,4,drilling
71082-4-0-0.wav,71082,0.53,1.85,1,9,4,drilling
71082-4-1-0.wav,71082,2.55,4.35,1,9,4,drilling
71086-4-0-0.wav,71086,0.28,3.78,1,5,4,drilling
71086-4-1-0.wav,71086,4.41,6.08,1,5,4,drilling
71086-4-2-0.wav,71086,6.41,8.6,1,5,4,drilling
71087-4-0-0.wav,71087,0.27,4.23,1,1,4,drilling
71087-4-1-0.wav,71087,4.43,5.23,1,1,4,drilling
71088-4-0-0.wav,71088,0.43,4.43,1,6,4,drilling
71088-4-1-0.wav,71088,5.37,7.97,1,6,4,drilling
71088-4-2-0.wav,71088,8.34,9.16,1,6,4,drilling
71171-4-0-0.wav,71171,0.81,4.81,1,5,4,drilling
71171-4-0-1.wav,71171,1.31,5.31,1,5,4,drilling
71171-4-0-2.wav,71171,1.81,5.81,1,5,4,drilling
71171-4-0-3.wav,71171,2.31,6.31,1,5,4,drilling
71171-4-0-4.wav,71171,2.81,6.81,1,5,4,drilling
71171-4-1-0.wav,71171,40.23,44.23,1,5,4,drilling
71171-4-1-1.wav,71171,40.73,44.73,1,5,4,drilling
71171-4-1-2.wav,71171,41.23,45.23,1,5,4,drilling
71171-4-1-3.wav,71171,41.73,45.73,1,5,4,drilling
71171-4-1-4.wav,71171,42.23,46.23,1,5,4,drilling
71171-4-1-5.wav,71171,42.73,46.73,1,5,4,drilling
71171-4-2-0.wav,71171,64.82,68.82,1,5,4,drilling
71171-4-2-1.wav,71171,65.32,69.32,1,5,4,drilling
71171-4-3-0.wav,71171,75.21,79.21,1,5,4,drilling
71171-4-3-1.wav,71171,75.71,79.71,1,5,4,drilling
71171-4-3-2.wav,71171,76.21,80.21,1,5,4,drilling
71171-4-4-0.wav,71171,86.79,89.04,1,5,4,drilling
71171-4-5-0.wav,71171,91.54,93.86,1,5,4,drilling
71173-2-0-103.wav,71173,51.5,55.5,2,5,2,children_playing
71173-2-0-13.wav,71173,6.5,10.5,2,5,2,children_playing
71173-2-0-17.wav,71173,8.5,12.5,2,5,2,children_playing
71173-2-0-21.wav,71173,10.5,14.5,2,5,2,children_playing
71173-2-0-24.wav,71173,12,16,2,5,2,children_playing
71173-2-0-69.wav,71173,34.5,38.5,2,5,2,children_playing
71173-2-0-71.wav,71173,35.5,39.5,2,5,2,children_playing
71173-2-0-88.wav,71173,44,48,2,5,2,children_playing
71177-8-0-0.wav,71177,4.01,8.01,2,8,8,siren
71177-8-0-1.wav,71177,4.51,8.51,2,8,8,siren
71177-8-1-0.wav,71177,11.86,15.86,1,8,8,siren
71177-8-1-1.wav,71177,12.36,16.36,1,8,8,siren
71177-8-1-2.wav,71177,12.86,16.86,1,8,8,siren
71177-8-1-3.wav,71177,13.36,17.36,1,8,8,siren
71177-8-1-4.wav,71177,13.86,17.86,1,8,8,siren
71177-8-2-0.wav,71177,24.47,28.47,2,8,8,siren
71177-8-2-1.wav,71177,24.97,28.97,2,8,8,siren
71309-1-0-0.wav,71309,0.41,4.41,2,8,1,car_horn
71309-1-0-1.wav,71309,0.91,4.91,2,8,1,car_horn
71309-1-0-2.wav,71309,1.41,5.41,2,8,1,car_horn
71309-1-0-3.wav,71309,1.91,5.91,2,8,1,car_horn
71309-1-0-4.wav,71309,2.41,6.41,2,8,1,car_horn
71309-1-0-5.wav,71309,2.91,6.91,2,8,1,car_horn
71309-1-0-6.wav,71309,3.41,7.41,2,8,1,car_horn
71309-1-0-7.wav,71309,3.91,7.91,2,8,1,car_horn
71309-1-0-8.wav,71309,4.41,8.41,2,8,1,car_horn
71309-1-1-0.wav,71309,38.8,39.25,2,8,1,car_horn
71309-1-2-0.wav,71309,45.52,45.84,2,8,1,car_horn
71312-3-0-1.wav,71312,134.88,138.88,2,10,3,dog_bark
71312-3-0-2.wav,71312,135.38,139.38,2,10,3,dog_bark
71312-3-0-4.wav,71312,136.38,140.38,2,10,3,dog_bark
71312-3-0-5.wav,71312,136.88,140.88,2,10,3,dog_bark
71439-1-0-0.wav,71439,0.76,2.14,1,5,1,car_horn
71439-1-1-0.wav,71439,3.7,3.91,1,5,1,car_horn
71439-1-2-0.wav,71439,55.9,56.84,2,5,1,car_horn
71439-1-3-0.wav,71439,58.26,58.81,2,5,1,car_horn
71529-4-0-0.wav,71529,0.44,4.44,1,7,4,drilling
71529-4-0-1.wav,71529,0.94,4.94,1,7,4,drilling
71529-4-0-2.wav,71529,1.44,5.44,1,7,4,drilling
71529-4-1-0.wav,71529,9.55,13.55,1,7,4,drilling
71529-4-1-1.wav,71529,10.05,14.05,1,7,4,drilling
71529-4-1-2.wav,71529,10.55,14.55,1,7,4,drilling
71529-4-1-3.wav,71529,11.05,15.05,1,7,4,drilling
71529-4-1-4.wav,71529,11.55,15.55,1,7,4,drilling
71529-4-1-5.wav,71529,12.05,16.05,1,7,4,drilling
71529-4-1-6.wav,71529,12.55,16.55,1,7,4,drilling
71700-3-3-2.wav,71700,105.5,109.5,2,8,3,dog_bark
71700-3-4-0.wav,71700,129.87,133.87,2,8,3,dog_bark
71700-3-4-1.wav,71700,130.37,134.37,2,8,3,dog_bark
71700-3-4-3.wav,71700,131.37,135.37,2,8,3,dog_bark
71866-9-0-14.wav,71866,7,11,1,7,9,street_music
71866-9-0-21.wav,71866,10.5,14.5,1,7,9,street_music
71866-9-0-23.wav,71866,11.5,15.5,1,7,9,street_music
71866-9-0-3.wav,71866,1.5,5.5,1,7,9,street_music
71866-9-0-31.wav,71866,15.5,19.5,1,7,9,street_music
71866-9-0-32.wav,71866,16,20,1,7,9,street_music
72015-2-0-0.wav,72015,0,4,2,8,2,children_playing
72015-2-0-1.wav,72015,0.5,4.5,2,8,2,children_playing
72015-2-0-2.wav,72015,1,5,2,8,2,children_playing
72015-2-0-3.wav,72015,1.5,5.5,2,8,2,children_playing
72015-2-0-4.wav,72015,2,6,2,8,2,children_playing
72015-2-0-5.wav,72015,2.5,6.5,2,8,2,children_playing
72220-3-0-0.wav,72220,5.44,8.49,2,10,3,dog_bark
72220-3-2-2.wav,72220,29.73,33.73,2,10,3,dog_bark
72220-3-2-3.wav,72220,30.23,34.23,2,10,3,dog_bark
72220-3-2-4.wav,72220,30.73,34.73,2,10,3,dog_bark
72221-3-1-0.wav,72221,66.42,70.42,2,8,3,dog_bark
72221-3-4-1.wav,72221,141.05,145.05,2,8,3,dog_bark
72221-3-4-5.wav,72221,143.05,147.05,2,8,3,dog_bark
72221-3-4-7.wav,72221,144.05,148.05,2,8,3,dog_bark
72259-1-0-0.wav,72259,0,4,2,5,1,car_horn
72259-1-0-1.wav,72259,0.5,4.5,2,5,1,car_horn
72259-1-0-2.wav,72259,1,5,2,5,1,car_horn
72259-1-0-3.wav,72259,1.5,5.5,2,5,1,car_horn
72259-1-0-4.wav,72259,2,6,2,5,1,car_horn
72259-1-0-5.wav,72259,2.5,6.5,2,5,1,car_horn
72259-1-1-0.wav,72259,19.21,22.98,2,5,1,car_horn
72259-1-10-0.wav,72259,268.25,272.25,2,5,1,car_horn
72259-1-10-1.wav,72259,268.75,272.75,2,5,1,car_horn
72259-1-10-10.wav,72259,273.25,277.25,2,5,1,car_horn
72259-1-10-11.wav,72259,273.75,277.75,2,5,1,car_horn
72259-1-10-12.wav,72259,274.25,278.25,2,5,1,car_horn
72259-1-10-13.wav,72259,274.75,278.75,2,5,1,car_horn
72259-1-10-14.wav,72259,275.25,279.25,2,5,1,car_horn
72259-1-10-2.wav,72259,269.25,273.25,2,5,1,car_horn
72259-1-10-3.wav,72259,269.75,273.75,2,5,1,car_horn
72259-1-10-4.wav,72259,270.25,274.25,2,5,1,car_horn
72259-1-10-5.wav,72259,270.75,274.75,2,5,1,car_horn
72259-1-10-6.wav,72259,271.25,275.25,2,5,1,car_horn
72259-1-10-7.wav,72259,271.75,275.75,2,5,1,car_horn
72259-1-10-8.wav,72259,272.25,276.25,2,5,1,car_horn
72259-1-10-9.wav,72259,272.75,276.75,2,5,1,car_horn
72259-1-2-0.wav,72259,44.89,48.12,2,5,1,car_horn
72259-1-3-0.wav,72259,51.71,55.66,2,5,1,car_horn
72259-1-5-0.wav,72259,116.53,120.53,2,5,1,car_horn
72259-1-5-1.wav,72259,117.03,121.03,2,5,1,car_horn
72259-1-5-2.wav,72259,117.53,121.53,2,5,1,car_horn
72259-1-5-3.wav,72259,118.03,122.03,2,5,1,car_horn
72259-1-5-4.wav,72259,118.53,122.53,2,5,1,car_horn
72259-1-6-0.wav,72259,132.87,136.87,2,5,1,car_horn
72259-1-6-1.wav,72259,133.37,137.37,2,5,1,car_horn
72259-1-7-0.wav,72259,143.28,147.28,2,5,1,car_horn
72259-1-7-1.wav,72259,143.78,147.78,2,5,1,car_horn
72259-1-7-10.wav,72259,148.28,152.28,2,5,1,car_horn
72259-1-7-11.wav,72259,148.78,152.78,2,5,1,car_horn
72259-1-7-12.wav,72259,149.28,153.28,2,5,1,car_horn
72259-1-7-13.wav,72259,149.78,153.78,2,5,1,car_horn
72259-1-7-14.wav,72259,150.28,154.28,2,5,1,car_horn
72259-1-7-15.wav,72259,150.78,154.78,2,5,1,car_horn
72259-1-7-16.wav,72259,151.28,155.28,2,5,1,car_horn
72259-1-7-17.wav,72259,151.78,155.78,2,5,1,car_horn
72259-1-7-18.wav,72259,152.28,156.28,2,5,1,car_horn
72259-1-7-19.wav,72259,152.78,156.78,2,5,1,car_horn
72259-1-7-2.wav,72259,144.28,148.28,2,5,1,car_horn
72259-1-7-20.wav,72259,153.28,157.28,2,5,1,car_horn
72259-1-7-21.wav,72259,153.78,157.78,2,5,1,car_horn
72259-1-7-22.wav,72259,154.28,158.28,2,5,1,car_horn
72259-1-7-3.wav,72259,144.78,148.78,2,5,1,car_horn
72259-1-7-4.wav,72259,145.28,149.28,2,5,1,car_horn
72259-1-7-5.wav,72259,145.78,149.78,2,5,1,car_horn
72259-1-7-6.wav,72259,146.28,150.28,2,5,1,car_horn
72259-1-7-7.wav,72259,146.78,150.78,2,5,1,car_horn
72259-1-7-8.wav,72259,147.28,151.28,2,5,1,car_horn
72259-1-7-9.wav,72259,147.78,151.78,2,5,1,car_horn
72259-1-8-0.wav,72259,201.64,205.59,2,5,1,car_horn
72259-1-9-0.wav,72259,224.44,228.44,2,5,1,car_horn
72259-1-9-1.wav,72259,224.94,228.94,2,5,1,car_horn
72259-1-9-10.wav,72259,229.44,233.44,2,5,1,car_horn
72259-1-9-11.wav,72259,229.94,233.94,2,5,1,car_horn
72259-1-9-12.wav,72259,230.44,234.44,2,5,1,car_horn
72259-1-9-13.wav,72259,230.94,234.94,2,5,1,car_horn
72259-1-9-14.wav,72259,231.44,235.44,2,5,1,car_horn
72259-1-9-15.wav,72259,231.94,235.94,2,5,1,car_horn
72259-1-9-16.wav,72259,232.44,236.44,2,5,1,car_horn
72259-1-9-17.wav,72259,232.94,236.94,2,5,1,car_horn
72259-1-9-2.wav,72259,225.44,229.44,2,5,1,car_horn
72259-1-9-3.wav,72259,225.94,229.94,2,5,1,car_horn
72259-1-9-4.wav,72259,226.44,230.44,2,5,1,car_horn
72259-1-9-5.wav,72259,226.94,230.94,2,5,1,car_horn
72259-1-9-6.wav,72259,227.44,231.44,2,5,1,car_horn
72259-1-9-7.wav,72259,227.94,231.94,2,5,1,car_horn
72259-1-9-8.wav,72259,228.44,232.44,2,5,1,car_horn
72259-1-9-9.wav,72259,228.94,232.94,2,5,1,car_horn
72261-3-0-17.wav,72261,9.97,13.97,1,1,3,dog_bark
72261-3-0-23.wav,72261,12.97,16.97,1,1,3,dog_bark
72261-3-0-27.wav,72261,14.97,18.97,1,1,3,dog_bark
72261-3-0-6.wav,72261,4.47,8.47,1,1,3,dog_bark
72265-3-15-0.wav,72265,171.63,174.9,2,9,3,dog_bark
72265-3-4-0.wav,72265,31.02,33.13,2,9,3,dog_bark
72265-3-5-0.wav,72265,37.13,40.23,2,9,3,dog_bark
72265-3-7-0.wav,72265,72.97,76.97,2,9,3,dog_bark
72537-3-0-2.wav,72537,2.32,6.32,1,3,3,dog_bark
72537-3-0-6.wav,72537,4.32,8.32,1,3,3,dog_bark
72537-3-0-8.wav,72537,5.32,9.32,1,3,3,dog_bark
72538-3-0-0.wav,72538,2.1,6.1,1,10,3,dog_bark
72538-3-0-1.wav,72538,2.6,6.6,1,10,3,dog_bark
72538-3-0-3.wav,72538,3.6,7.6,1,10,3,dog_bark
72538-3-0-4.wav,72538,4.1,8.1,1,10,3,dog_bark
72539-3-0-1.wav,72539,7.3,11.3,1,2,3,dog_bark
72539-3-0-5.wav,72539,9.3,13.3,1,2,3,dog_bark
72539-3-0-6.wav,72539,9.8,13.8,1,2,3,dog_bark
72539-3-0-8.wav,72539,10.8,14.8,1,2,3,dog_bark
72567-1-0-0.wav,72567,0,4,2,2,1,car_horn
72567-1-0-1.wav,72567,0.5,4.5,2,2,1,car_horn
72567-1-1-0.wav,72567,12.73,15.94,2,2,1,car_horn
72567-1-2-0.wav,72567,32.75,36.75,2,2,1,car_horn
72567-1-2-1.wav,72567,33.25,37.25,2,2,1,car_horn
72567-1-2-2.wav,72567,33.75,37.75,2,2,1,car_horn
72567-1-2-3.wav,72567,34.25,38.25,2,2,1,car_horn
